data,a_vista_r,a_vista_us
2008-10-29,88.21,41.22
2008-10-30,87.92,41.81
2008-10-31,87.8,40.73
2008-11-03,87.76,40.46
2008-11-04,87.65,41.52
2008-11-05,87.72,41.42
2008-11-06,87.82,39.9
2008-11-07,87.9,40.69
2008-11-10,88.19,40.23
2008-11-11,88.52,39.84
2008-11-12,88.98,38.8
2008-11-13,89.25,37.5
2008-11-14,89.39,39.38
2008-11-17,89.39,39.26
2008-11-18,89.41,38.46
2008-11-19,89.21,37.4
2008-11-20,89.17,37.15
2008-11-21,89.13,36.17
2008-11-24,88.4,37.97
2008-11-25,87.83,37.78
2008-11-26,87.59,38.64
2008-11-27,87.36,38.3
2008-11-28,87.12,37.68
2008-12-01,86.87,37.47
2008-12-02,86.12,36.02
2008-12-03,85.82,34.69
2008-12-04,85.38,33.73
2008-12-05,84.63,34.05
2008-12-08,83.56,33.43
2008-12-09,82.29,33.29
2008-12-10,80.49,33.14
2008-12-11,79.86,34.06
2008-12-12,79.2,33.49
2008-12-15,78.72,33.09
2008-12-16,78.7,33.21
2008-12-17,78.84,33.58
2008-12-18,79.29,33.61
2008-12-19,79.89,33.78
2008-12-22,80.23,33.57
2008-12-23,81.4,34.1
2008-12-26,82.35,34.75
2008-12-29,84.74,35.09
2008-12-30,85.6,36.64
2009-01-02,85.71,36.72
2009-01-05,85.86,38.08
2009-01-06,85.88,39.4
2009-01-07,85.6,38.01
2009-01-08,84.75,36.88
2009-01-09,84.16,37.06
2009-01-12,83.94,36.59
2009-01-13,83.61,35.91
2009-01-14,83.53,35.62
2009-01-15,83.43,35.03
2009-01-16,83.42,35.71
2009-01-19,83.42,35.77
2009-01-20,83.39,35.17
2009-01-21,83.21,35.38
2009-01-22,83.19,35.7
2009-01-23,83.09,35.51
2009-01-26,83.11,35.98
2009-01-27,83.41,35.81
2009-01-28,83.73,36.8
2009-01-29,83.86,36.54
2009-01-30,83.9,36.24
2009-02-02,83.89,36.08
2009-02-03,83.76,36.1
2009-02-04,83.44,36.14
2009-02-05,83.11,36.32
2009-02-06,82.88,36.87
2009-02-09,82.05,36.68
2009-02-10,81.47,35.67
2009-02-11,80.82,35.29
2009-02-12,80.75,35.29
2009-02-13,80.82,35.7
2009-02-16,80.89,35.48
2009-02-17,80.82,34.75
2009-02-18,80.92,34.45
2009-02-19,80.9,34.41
2009-02-20,80.51,33.7
2009-02-25,80.48,33.89
2009-02-26,80.29,34.25
2009-02-27,79.89,33.69
2009-03-02,79.35,32.48
2009-03-03,79.04,32.77
2009-03-04,78.8,33.22
2009-03-05,78.53,33
2009-03-06,78.11,32.89
2009-03-09,78.09,32.88
2009-03-10,77.53,33.01
2009-03-11,77.15,32.83
2009-03-12,76.64,33.28
2009-03-13,76.44,33.26
2009-03-16,76.43,33.56
2009-03-17,76.22,33.36
2009-03-18,76.18,33.86
2009-03-19,76.26,33.92
2009-03-20,76.51,33.79
2009-03-23,76.85,34.23
2009-03-24,77.34,34.49
2009-03-25,77.55,34.5
2009-03-26,77.86,34.76
2009-03-27,78.09,34.07
2009-03-30,78.24,33.57
2009-03-31,78.76,33.98
2009-04-01,79.15,34.7
2009-04-02,80.02,35.8
2009-04-03,80.12,36.32
2009-04-06,80.26,36.18
2009-04-07,80.38,36.24
2009-04-08,80.48,36.52
2009-04-09,80.48,37.05
2009-04-13,81,37.33
2009-04-14,81.04,36.92
2009-04-15,81.01,36.87
2009-04-16,81,37.22
2009-04-17,80.84,36.9
2009-04-20,80.45,35.85
2009-04-22,79.9,36.29
2009-04-23,79.21,35.7
2009-04-24,79.16,36.13
2009-04-27,79.16,35.66
2009-04-28,79.19,36.04
2009-04-29,79.03,36.34
2009-04-30,78.78,36
2009-05-04,78.79,37.06
2009-05-05,78.24,36.42
2009-05-06,77.86,36.87
2009-05-07,77.92,36.93
2009-05-08,77.78,37.61
2009-05-11,77.67,37.72
2009-05-12,77.96,37.66
2009-05-13,77.98,37.03
2009-05-14,78.15,37.53
2009-05-15,78.39,37.15
2009-05-18,78.87,37.99
2009-05-19,80.39,39.5
2009-05-20,80.86,39.87
2009-05-21,80.99,39.8
2009-05-22,80.94,39.93
2009-05-25,80.95,39.97
2009-05-26,80.98,40.13
2009-05-27,81.18,40.29
2009-05-28,81.65,40.64
2009-05-29,81.85,41.55
2009-06-01,81.28,41.62
2009-06-02,81.01,42.11
2009-06-03,80.51,41.02
2009-06-04,80.22,41.31
2009-06-05,80.21,40.99
2009-06-08,80.14,40.76
2009-06-09,80.22,41.44
2009-06-10,80.38,41.2
2009-06-12,80.18,41.65
2009-06-15,80.5,41.22
2009-06-16,80.57,40.96
2009-06-17,80.76,41.16
2009-06-18,80.76,40.89
2009-06-19,80.76,40.93
2009-06-22,80.93,39.98
2009-06-23,81,40.87
2009-06-24,81.06,40.83
2009-06-25,81.31,41.78
2009-06-26,81.91,42.25
2009-06-29,82.14,41.82
2009-06-30,82.02,41.76
2009-07-01,81.74,42.37
2009-07-02,81.48,41.74
2009-07-03,81.66,41.83
2009-07-06,81.98,41.83
2009-07-07,82.04,41.16
2009-07-08,81.51,40.55
2009-07-10,81.75,40.88
2009-07-13,81.56,41.19
2009-07-14,81.75,41.52
2009-07-15,81.78,42.26
2009-07-16,81.49,42.23
2009-07-17,81.91,42.48
2009-07-20,81.84,43
2009-07-21,81.47,42.72
2009-07-22,81.3,42.7
2009-07-23,81.28,43.03
2009-07-24,80.95,42.67
2009-07-27,80.74,43.06
2009-07-28,80.75,42.91
2009-07-29,80.71,42.39
2009-07-30,80.58,43
2009-07-31,80.35,43.09
2009-08-03,79.78,43.48
2009-08-04,79.35,43.53
2009-08-05,77.89,43.01
2009-08-06,77.62,42.25
2009-08-07,77.28,42.37
2009-08-10,77.3,41.81
2009-08-11,77.84,42.24
2009-08-12,78.95,43.05
2009-08-13,79.12,43.19
2009-08-14,79.01,42.64
2009-08-17,78.98,42.28
2009-08-18,78.63,42.62
2009-08-19,78.13,42.35
2009-08-20,77.31,41.95
2009-08-21,77.27,42.2
2009-08-24,77.47,41.99
2009-08-25,77.52,41.75
2009-08-26,76.96,41.35
2009-08-27,76.92,41.24
2009-08-28,76.55,40.68
2009-08-31,76.34,40.41
2009-09-01,76.23,40.02
2009-09-02,76.16,40.41
2009-09-03,75.95,40.7
2009-09-04,75.61,41.09
2009-09-08,75.75,41.46
2009-09-09,76.07,41.43
2009-09-10,75.7,41.57
2009-09-11,75.73,41.45
2009-09-14,76.07,41.96
2009-09-15,76,42.08
2009-09-16,75.93,42.19
2009-09-17,77.23,42.74
2009-09-18,77.33,42.75
2009-09-21,78.71,43.34
2009-09-22,79.2,44.05
2009-09-23,78.13,43.72
2009-09-24,79.17,43.89
2009-09-25,79.04,43.96
2009-09-28,79.19,44.19
2009-09-29,79.36,44.26
2009-09-30,79.59,44.92
2009-10-01,79.31,44.36
2009-10-02,79.06,44.47
2009-10-05,79.41,45.1
2009-10-06,78.88,45.02
2009-10-07,78.7,44.82
2009-10-08,78.19,44.96
2009-10-09,78.11,44.97
2009-10-13,77.56,44.91
2009-10-14,76.49,44.92
2009-10-15,77.25,45.47
2009-10-16,77.43,45.28
2009-10-19,77.46,45.27
2009-10-20,76.63,43.94
2009-10-21,76.3,44.23
2009-10-22,76.13,44.14
2009-10-23,76.21,44.49
2009-10-26,76.17,43.77
2009-10-27,75.51,43.42
2009-10-28,75.18,42.84
2009-10-29,75.58,43.66
2009-10-30,75.16,42.8
2009-11-03,75.53,43.28
2009-11-04,75.97,43.96
2009-11-05,75.85,44.05
2009-11-06,75.09,43.68
2009-11-09,74.97,44.07
2009-11-10,75.09,43.74
2009-11-11,74.71,43.39
2009-11-12,74.47,42.85
2009-11-13,74.12,43.05
2009-11-16,74.17,43.38
2009-11-17,74.66,43.48
2009-11-18,74.52,43.4
2009-11-19,74.38,42.89
2009-11-23,74.2,42.94
2009-11-24,73.73,42.49
2009-11-25,73.11,42.36
2009-11-26,73.16,41.81
2009-11-27,72.79,41.76
2009-11-30,72.04,41.07
2009-12-01,72.03,41.83
2009-12-02,72.75,42.25
2009-12-03,72.99,42.71
2009-12-04,73.28,42.48
2009-12-07,73.16,42.49
2009-12-08,73.25,41.67
2009-12-09,74.06,41.82
2009-12-10,74.28,42.06
2009-12-11,75.02,42.75
2009-12-14,75.27,43.21
2009-12-15,74.94,42.75
2009-12-16,74.35,42.49
2009-12-17,74.75,41.76
2009-12-18,74.86,41.99
2009-12-21,75.46,42.3
2009-12-22,75.82,42.55
2009-12-23,76.19,43.37
2009-12-28,76.37,43.87
2009-12-29,76.98,44.16
2009-12-30,77.03,44.19
2010-01-04,76.79,44.64
2010-01-05,76.85,44.4
2010-01-06,76.25,43.85
2010-01-07,75.34,43.18
2010-01-08,74.9,43.3
2010-01-11,74.89,43.14
2010-01-12,74.95,42.88
2010-01-13,75.21,42.73
2010-01-14,75.27,42.64
2010-01-15,75.1,42.38
2010-01-18,74.94,42.41
2010-01-19,75.04,42.35
2010-01-20,75.54,42.15
2010-01-21,76.03,42.24
2010-01-22,76.13,41.95
2010-01-25,75.9,41.68
2010-01-26,76.08,41.44
2010-01-27,76.2,40.99
2010-01-28,76.27,40.85
2010-01-29,76.37,40.51
2010-02-01,76.47,41.13
2010-02-02,76.83,41.98
2010-02-03,76.99,41.77
2010-02-04,77.22,41.01
2010-02-05,77.24,40.87
2010-02-08,77.22,41.21
2010-02-09,76.93,41.65
2010-02-10,76.67,41.47
2010-02-11,76.54,41.4
2010-02-12,76.51,41.07
2010-02-17,76.81,42.07
2010-02-18,76.69,42.09
2010-02-19,77.16,42.75
2010-02-22,77.41,42.79
2010-02-23,77.41,42.39
2010-02-24,77.44,42.41
2010-02-25,77.46,42.31
2010-02-26,77.48,42.9
2010-03-01,76.94,42.79
2010-03-02,77.05,43.24
2010-03-03,77.06,43.05
2010-03-04,77.29,43.13
2010-03-05,77.35,43.31
2010-03-08,77.89,43.56
2010-03-09,77.93,43.78
2010-03-10,78.1,44.1
2010-03-11,78.09,44.12
2010-03-12,78.03,44.28
2010-03-15,78.34,44.43
2010-03-16,78.98,44.77
2010-03-17,79.17,44.86
2010-03-18,79.88,44.73
2010-03-19,79.58,44.19
2010-03-22,79.41,44.12
2010-03-23,80.04,45.04
2010-03-24,80.55,44.75
2010-03-25,80.64,44.57
2010-03-26,80.78,44.24
2010-03-29,81.21,45.16
2010-03-30,81.46,45.38
2010-03-31,81.99,46.04
2010-04-01,82.14,46.43
2010-04-05,82.01,46.54
2010-04-06,82.27,46.9
2010-04-07,83.21,46.85
2010-04-08,83.28,46.84
2010-04-09,82.91,46.74
2010-04-12,83.15,47.32
2010-04-13,83.35,47.44
2010-04-14,83.12,47.58
2010-04-15,82.47,47.04
2010-04-16,82.02,46.6
2010-04-19,82.22,46.85
2010-04-20,82.16,46.87
2010-04-22,82.31,46.69
2010-04-23,82.41,46.8
2010-04-26,82.44,47.24
2010-04-27,81.78,46.33
2010-04-28,81.37,46.47
2010-04-29,81.02,46.78
2010-04-30,80.93,46.59
2010-05-03,81.91,47.34
2010-05-04,81.64,46.36
2010-05-05,81.2,45.18
2010-05-06,81.19,43.79
2010-05-07,81.22,43.92
2010-05-10,81.04,45.71
2010-05-11,80.75,45.24
2010-05-12,80.23,45.2
2010-05-13,80.03,45.04
2010-05-14,79.56,44.08
2010-05-17,79.57,43.96
2010-05-18,79.87,43.84
2010-05-19,80.22,43.67
2010-05-20,80.39,43.18
2010-05-21,80.42,43.21
2010-05-24,80.42,43.14
2010-05-25,81.1,43.42
2010-05-26,81.2,43.75
2010-05-27,81.61,44.69
2010-05-28,81.62,45.12
2010-05-31,81.76,44.93
2010-06-01,81.83,44.5
2010-06-02,81.83,44.81
2010-06-04,81.45,43.84
2010-06-07,81.42,43.33
2010-06-08,81.39,43.78
2010-06-09,81.44,44.09
2010-06-10,81.16,44.89
2010-06-11,81.28,44.76
2010-06-14,81.57,45.11
2010-06-15,81.55,45.48
2010-06-16,81.69,45.64
2010-06-17,81.64,45.61
2010-06-18,82.08,46.32
2010-06-21,82.49,46.5
2010-06-22,82.82,46.47
2010-06-23,82.87,46.27
2010-06-24,83.06,46.43
2010-06-25,83.04,46.68
2010-06-28,83.12,46.62
2010-06-29,83.62,46.2
2010-06-30,84.07,46.6
2010-07-01,84.02,46.81
2010-07-02,83.95,47.27
2010-07-05,83.6,47.05
2010-07-06,83.49,46.85
2010-07-07,82.94,46.96
2010-07-08,83.52,47.35
2010-07-12,83.58,47.35
2010-07-13,83.56,47.67
2010-07-14,83.65,47.39
2010-07-15,83.48,47.11
2010-07-16,83.3,46.75
2010-07-19,83.4,46.67
2010-07-20,83.86,47.27
2010-07-21,84.15,47.14
2010-07-22,84.15,47.81
2010-07-23,84.95,48.29
2010-07-26,84.96,48.13
2010-07-27,85.2,48.14
2010-07-28,85.49,48.3
2010-07-29,85.83,48.74
2010-07-30,85.98,48.99
2010-08-02,86.22,49.24
2010-08-03,86.55,49.21
2010-08-04,86.29,49.06
2010-08-05,86.6,49.38
2010-08-06,87.32,49.61
2010-08-09,87.03,49.67
2010-08-10,87.14,49.54
2010-08-11,87.58,49.48
2010-08-12,87.79,49.6
2010-08-13,88.66,50.03
2010-08-16,88.66,50.46
2010-08-17,88.74,50.59
2010-08-18,89.47,51.04
2010-08-19,89.58,51.01
2010-08-20,89.59,50.93
2010-08-23,89.9,50.85
2010-08-24,90.67,51.37
2010-08-25,91.18,51.63
2010-08-26,92.3,52.38
2010-08-27,92.19,52.59
2010-08-30,92.13,52.34
2010-08-31,92.23,52.52
2010-09-01,92.88,53.17
2010-09-02,92.76,53.55
2010-09-03,92.58,53.42
2010-09-06,92.71,53.68
2010-09-08,93.26,54.1
2010-09-09,93.94,54.52
2010-09-10,94.22,54.78
2010-09-13,93.64,54.6
2010-09-14,92.91,54.43
2010-09-15,93.33,54.07
2010-09-16,93.52,54.56
2010-09-17,93.54,54.45
2010-09-20,93.58,54.12
2010-09-21,93.88,54.74
2010-09-22,93.84,54.5
2010-09-23,93.61,54.49
2010-09-24,93.59,54.7
2010-09-27,93.78,54.88
2010-09-28,93.7,54.79
2010-09-29,93.96,55.11
2010-09-30,94.09,55.61
2010-10-01,93.97,55.97
2010-10-04,94.13,55.67
2010-10-05,94.62,56.66
2010-10-06,94.6,56.31
2010-10-07,95.16,56.44
2010-10-08,95.25,57.1
2010-10-11,95.82,57.51
2010-10-13,96.23,58.25
2010-10-14,96.78,58.23
2010-10-15,98.09,58.91
2010-10-18,99.27,59.65
2010-10-19,101.06,59.94
2010-10-20,101.35,60.51
2010-10-21,102.9,60.71
2010-10-22,104.33,61.16
2010-10-25,105.38,61.99
2010-10-26,107.6,63.11
2010-10-27,110.68,64.35
2010-10-28,112.1,65.44
2010-10-29,113.12,66.46
2010-11-01,113.42,66.64
2010-11-03,113.95,67.07
2010-11-04,115.28,68.79
2010-11-05,115.96,69.06
2010-11-08,116.41,68.64
2010-11-09,117.18,68.97
2010-11-10,116.18,67.98
2010-11-11,117.18,68.25
2010-11-12,116.78,67.78
2010-11-16,115.26,66.24
2010-11-17,114.17,66.15
2010-11-18,112.28,65.55
2010-11-19,110.53,64.33
2010-11-22,113.1,65.45
2010-11-23,112.55,64.91
2010-11-24,110.46,64.11
2010-11-25,108.88,63.26
2010-11-26,108.78,62.91
2010-11-29,106.39,61.74
2010-11-30,105.39,61.45
2010-12-01,103.95,60.86
2010-12-02,104.63,61.47
2010-12-03,102.87,61.05
2010-12-06,104.41,62.18
2010-12-07,103.82,61.76
2010-12-08,104.05,61.46
2010-12-09,105.32,61.63
2010-12-10,105.17,61.39
2010-12-13,105.59,62.22
2010-12-14,105.07,62.06
2010-12-15,105.12,61.87
2010-12-16,106.06,62.32
2010-12-17,105.54,61.54
2010-12-20,105.03,61.53
2010-12-21,104.68,61.69
2010-12-22,105.76,62.36
2010-12-23,106.27,62.74
2010-12-27,105.49,62.46
2010-12-28,104.74,61.94
2010-12-29,104.6,62.3
2010-12-30,104.73,62.94
2011-01-03,103.5,62.73
2011-01-04,104.02,62.51
2011-01-05,103.03,61.55
2011-01-06,103.05,61.09
2011-01-07,103.48,61.45
2011-01-10,103.45,61.25
2011-01-11,103.52,61.36
2011-01-12,102.78,61.33
2011-01-13,102.88,61.64
2011-01-14,102.64,60.88
2011-01-17,102.84,61.11
2011-01-18,102.86,61.34
2011-01-19,103.89,62.13
2011-01-20,103.65,61.96
2011-01-21,103.7,62.02
2011-01-24,102.7,61.42
2011-01-25,102.54,61.36
2011-01-26,102.7,61.46
2011-01-27,101.92,60.7
2011-01-28,102.52,60.84
2011-01-31,102.85,61.44
2011-02-01,102.85,61.81
2011-02-02,102.15,61.24
2011-02-03,103.48,61.96
2011-02-04,103.06,61.49
2011-02-07,103.82,61.8
2011-02-08,103.97,62.37
2011-02-09,104.41,62.86
2011-02-10,104.31,62.43
2011-02-11,104.32,62.58
2011-02-14,104.36,62.53
2011-02-15,104.42,62.53
2011-02-16,104.35,62.41
2011-02-17,104.42,62.79
2011-02-18,104.43,62.76
2011-02-21,104.76,62.81
2011-02-22,105.03,62.78
2011-02-23,105.51,62.99
2011-02-24,105.33,63.3
2011-02-25,105.67,63.5
2011-02-28,105.37,63.36
2011-03-01,105.27,63.26
2011-03-02,105.21,63.38
2011-03-03,104.93,63.52
2011-03-04,105.51,64.14
2011-03-09,105.56,63.71
2011-03-10,105.52,63.53
2011-03-11,105.67,63.43
2011-03-14,105.62,63.55
2011-03-15,106.02,63.6
2011-03-16,105.75,63.18
2011-03-17,105.99,62.86
2011-03-18,105.96,63.45
2011-03-21,105.96,63.56
2011-03-22,106.16,63.84
2011-03-23,105.79,63.69
2011-03-24,106.35,64.14
2011-03-25,104.52,62.96
2011-03-28,104.65,62.97
2011-03-29,104.83,63.38
2011-03-30,104.69,64.27
2011-03-31,104.68,64.18
2011-04-01,104.42,64.77
2011-04-04,104.94,65.22
2011-04-05,104.51,64.96
2011-04-06,104.18,64.54
2011-04-07,104.23,65.8
2011-04-08,104.19,66.2
2011-04-11,103.91,65.73
2011-04-12,103.97,65.27
2011-04-13,104.06,65.41
2011-04-14,104.24,65.97
2011-04-15,104.31,66.1
2011-04-18,104.25,65.57
2011-04-19,104.49,66.3
2011-04-20,104.58,66.57
2011-04-25,104.52,66.44
2011-04-26,104.16,66.6
2011-04-27,104.32,66.41
2011-04-28,103.95,65.67
2011-04-29,103.22,65.62
2011-05-02,103.22,65.49
2011-05-03,102.54,64.53
2011-05-04,101.85,63.46
2011-05-05,101.69,62.58
2011-05-06,101.11,62.53
2011-05-09,101.79,62.83
2011-05-10,101.75,63.4
2011-05-11,101.79,62.84
2011-05-12,101.7,62.66
2011-05-13,101.34,62.06
2011-05-16,101.12,61.96
2011-05-17,100.28,61.82
2011-05-18,99.83,61.93
2011-05-19,98.95,61.19
2011-05-20,99.41,61.56
2011-05-23,98.39,60.29
2011-05-24,97.94,60.31
2011-05-25,98.89,60.71
2011-05-26,99.11,61.29
2011-05-27,98.94,61.8
2011-05-30,98.77,62
2011-05-31,98.61,62.41
2011-06-01,98.11,61.47
2011-06-02,97.9,62.04
2011-06-03,98.21,62.31
2011-06-06,97.75,61.75
2011-06-07,98.4,62.36
2011-06-08,98.15,62
2011-06-09,97.95,61.64
2011-06-10,97.81,61.25
2011-06-13,97.37,61.32
2011-06-14,97.08,61.36
2011-06-15,96.84,60.52
2011-06-16,97.09,60.3
2011-06-17,96.93,60.7
2011-06-20,95.94,60.15
2011-06-21,96.3,60.6
2011-06-22,96.15,60.51
2011-06-24,96.95,60.44
2011-06-27,97.16,60.88
2011-06-28,96.5,61.15
2011-06-29,96.51,61.39
2011-06-30,96.45,61.75
2011-07-01,96.35,61.88
2011-07-04,96.52,62.15
2011-07-05,97.18,62.1
2011-07-06,97.55,62.17
2011-07-07,97.56,62.7
2011-07-08,97.56,62.38
2011-07-11,97.62,61.75
2011-07-12,98.22,62.12
2011-07-13,99.17,62.96
2011-07-14,99.13,62.82
2011-07-15,99.49,63.17
2011-07-18,99.79,63.2
2011-07-19,99.88,63.74
2011-07-20,100.26,64.27
2011-07-21,100.71,64.76
2011-07-22,100.75,64.79
2011-07-25,100.82,65.34
2011-07-26,101.44,66.04
2011-07-27,101.68,65.22
2011-07-28,102.21,65.15
2011-07-29,102.31,65.88
2011-08-01,102.79,65.81
2011-08-02,102.59,65.43
2011-08-03,102.62,65.7
2011-08-04,102.27,64.65
2011-08-05,102.05,64.34
2011-08-08,101.94,63.24
2011-08-09,102.08,63.44
2011-08-10,102.09,63.14
2011-08-11,102.12,63.16
2011-08-12,101.49,62.92
2011-08-15,100.93,63.48
2011-08-16,100.58,63.26
2011-08-17,100.46,63.46
2011-08-18,100.26,62.58
2011-08-19,100.31,62.74
2011-08-22,100.23,62.53
2011-08-23,100.21,62.63
2011-08-24,100.48,62.41
2011-08-25,100.16,62.21
2011-08-26,100.12,62.38
2011-08-29,100.33,63.02
2011-08-30,100.32,63.17
2011-08-31,100.05,62.77
2011-09-01,99.72,61.94
2011-09-02,99.7,60.94
2011-09-05,99.73,60.44
2011-09-06,99.81,60.02
2011-09-08,99.4,59.99
2011-09-09,99.21,59.02
2011-09-12,99.17,57.83
2011-09-13,98.81,57.68
2011-09-14,98.28,57.14
2011-09-15,97.86,57.3
2011-09-16,97.8,56.53
2011-09-19,97.07,54.72
2011-09-20,97.25,54.21
2011-09-21,97.75,53.01
2011-09-22,97.94,51.36
2011-09-23,97.76,53.07
2011-09-26,97.95,53.44
2011-09-27,98.29,54.33
2011-09-28,98.49,53.91
2011-09-29,98.77,53.33
2011-09-30,99.25,52.79
2011-10-03,99.87,52.84
2011-10-04,99.15,52.49
2011-10-05,99.15,54
2011-10-06,99.05,55.43
2011-10-07,98.99,56.06
2011-10-10,99.03,55.95
2011-10-11,99.23,56.44
2011-10-13,99.25,56.68
2011-10-14,99.47,57.43
2011-10-17,99.32,56.3
2011-10-18,99.29,56.38
2011-10-19,99.37,56.01
2011-10-20,99.41,55.44
2011-10-21,99.66,55.99
2011-10-24,100.06,57.08
2011-10-25,100.35,56.89
2011-10-26,101.04,57.38
2011-10-27,101.16,59.36
2011-10-28,101.19,60.23
2011-10-31,101.34,59.82
2011-11-01,101.58,58.72
2011-11-03,101.78,58.46
2011-11-04,102.5,58.94
2011-11-07,103.82,59.29
2011-11-08,103.82,59.6
2011-11-09,105.92,60.01
2011-11-10,106.35,60.39
2011-11-11,107.23,61.49
2011-11-14,107.57,60.95
2011-11-16,107.81,60.84
2011-11-17,108.03,60.69
2011-11-18,109.02,61.15
2011-11-21,109.6,60.68
2011-11-22,109.18,60.46
2011-11-23,108.31,58.14
2011-11-24,108.03,57.22
2011-11-25,107.43,56.99
2011-11-28,106,57.11
2011-11-29,104.88,56.81
2011-11-30,104.61,57.83
2011-12-01,104.6,58.05
2011-12-02,104.2,58.15
2011-12-05,104.1,58.22
2011-12-06,103.68,57.76
2011-12-07,102.88,57.44
2011-12-08,101.96,56.15
2011-12-09,101.51,56.21
2011-12-12,101.59,55.09
2011-12-13,102.03,55.03
2011-12-14,101.55,54.19
2011-12-15,100.53,54.02
2011-12-16,100.27,54.03
2011-12-19,100.11,53.59
2011-12-20,100.74,54.66
2011-12-21,100.45,54.12
2011-12-22,100.51,54.27
2011-12-23,100.8,54.22
2011-12-26,101.25,54.46
2011-12-27,101.41,54.49
2011-12-28,101.13,53.97
2011-12-29,101.55,54.34
2012-01-02,98.47,52.66
2012-01-03,99.01,54.1
2012-01-04,98.67,53.95
2012-01-05,98.67,53.69
2012-01-06,98.15,52.94
2012-01-09,98.88,53.8
2012-01-10,97.68,54.18
2012-01-11,97.92,54.37
2012-01-12,97.69,54.73
2012-01-13,97.5,54.38
2012-01-16,98.24,55.03
2012-01-17,98.29,55.31
2012-01-18,99.22,56.21
2012-01-19,99.24,56.16
2012-01-20,99.6,56.62
2012-01-23,99.81,57.07
2012-01-24,99.74,56.83
2012-01-25,99.69,56.64
2012-01-26,99.7,57.23
2012-01-27,99.16,56.93
2012-01-30,98.93,56.56
2012-01-31,98.78,56.61
2012-02-01,98.59,56.89
2012-02-02,97.83,56.81
2012-02-03,98.04,57.1
2012-02-06,98.21,56.87
2012-02-07,98.58,57.18
2012-02-08,98.17,57.08
2012-02-09,97.61,56.82
2012-02-10,97.13,56.31
2012-02-13,96.39,56.17
2012-02-14,96.46,56.08
2012-02-15,96.34,55.88
2012-02-16,96.28,55.94
2012-02-17,96.44,56.3
2012-02-22,96.56,56.6
2012-02-23,96.24,56.25
2012-02-24,96.42,56.52
2012-02-27,96.51,56.5
2012-02-28,96.21,56.53
2012-02-29,96.19,56.06
2012-03-01,95.76,55.94
2012-03-02,94.97,54.8
2012-03-05,94.81,54.62
2012-03-06,94.41,53.64
2012-03-07,94.33,53.39
2012-03-08,93.9,53.05
2012-03-09,93.45,52.38
2012-03-12,93.3,51.69
2012-03-13,93.46,51.92
2012-03-14,93.62,51.75
2012-03-15,94.3,52.27
2012-03-16,93.97,52.15
2012-03-19,93.75,51.97
2012-03-20,93.93,51.58
2012-03-21,93.53,51.42
2012-03-22,93.99,51.53
2012-03-23,93.86,51.86
2012-03-26,93.92,51.75
2012-03-27,93.93,51.81
2012-03-28,94.62,51.76
2012-03-29,94.77,51.9
2012-03-30,94.92,51.95
2012-04-02,95,51.83
2012-04-03,95.79,52.29
2012-04-04,96.31,52.72
2012-04-05,96.5,52.85
2012-04-09,96.29,52.91
2012-04-10,96.4,52.65
2012-04-11,96.93,52.85
2012-04-12,96.46,52.8
2012-04-13,96.35,52.42
2012-04-16,96.22,52.27
2012-04-17,96.09,51.83
2012-04-18,95.25,50.75
2012-04-19,95.21,50.48
2012-04-20,94.13,50.26
2012-04-23,94.17,50.07
2012-04-24,95.32,50.62
2012-04-25,95.13,50.52
2012-04-26,94.72,50.25
2012-04-27,94.02,49.85
2012-04-30,93.91,49.27
2012-05-02,94.2,49.04
2012-05-03,94.42,49.31
2012-05-04,93.86,48.89
2012-05-07,93.66,48.76
2012-05-08,93.5,48.27
2012-05-09,93.46,47.63
2012-05-10,93.27,47.9
2012-05-11,93.29,47.79
2012-05-14,92.66,46.63
2012-05-15,92.88,46.44
2012-05-16,92.75,46.35
2012-05-17,92.58,46.31
2012-05-18,92.93,46.01
2012-05-21,92.61,45.35
2012-05-22,92.75,44.57
2012-05-23,92.6,45.33
2012-05-24,92.6,45.48
2012-05-25,92.9,46.5
2012-05-28,93.06,46.95
2012-05-29,93.08,46.84
2012-05-30,93.01,46.11
2012-05-31,92.86,46.04
2012-06-01,92.28,45.1
2012-06-04,92.91,45.3
2012-06-05,92.59,45.84
2012-06-06,92.5,45.59
2012-06-08,92.5,45.68
2012-06-11,92.6,45.17
2012-06-12,93.12,45.14
2012-06-13,92.86,44.82
2012-06-14,92.73,45.08
2012-06-15,92.63,45.39
2012-06-18,92.85,45.09
2012-06-19,92.77,45.7
2012-06-20,92.69,45.55
2012-06-21,92.48,45.05
2012-06-22,92.48,44.78
2012-06-25,92.83,44.93
2012-06-26,93.1,44.89
2012-06-27,92.96,44.63
2012-06-28,92.82,44.56
2012-06-29,92.69,46.12
2012-07-02,92.39,46.45
2012-07-03,92.97,46.14
2012-07-04,92.57,45.58
2012-07-05,92.77,45.56
2012-07-06,92.88,45.73
2012-07-10,92.07,45.13
2012-07-11,91.22,44.8
2012-07-12,92.35,45.31
2012-07-13,91.5,44.92
2012-07-16,91.72,45.05
2012-07-17,90.93,44.86
2012-07-18,90.4,44.66
2012-07-19,90.4,44.84
2012-07-20,89.69,44.29
2012-07-23,89.45,43.87
2012-07-24,89.49,43.74
2012-07-25,89.89,44.15
2012-07-26,89.8,44.39
2012-07-27,89.9,44.41
2012-07-30,89.83,44.04
2012-07-31,89.84,43.89
2012-08-01,89.2,43.66
